Trained Model,Backbone,Train Model ID,Train Altitude,Train Variant,Train Type,Test Dataset ID,Test Dataset Folder,Test Altitude,Test Variant,Image Size,mIoU,Pixel Accuracy,FPS,Pole IoU,Trunk IoU,Vine Row IoU,Pole Precision,Trunk Precision,Vine Row Precision,Pole Recall,Trunk Recall,Vine Row Recall,Pole F1,Trunk F1,Vine Row F1,Best Val Loss,Checkpoint
resnet101 | 73 | resnet101_img2028x1520_20260303_145403,resnet101,73,65ft,Full Res,single_altitude,78,vineyard_segmentation_paper-78,65ft,2x2,2028x1520,0.33388976918222213,0.9314262967509148,5.740598640325877,0.08751218003331003,0.0013495403330260362,0.3165138446639025,0.779699434905753,0.19821852626789577,0.783811238595261,0.09006542579028488,0.001358687861112197,0.35136331530784487,0.1546979280881152,0.0026885485542724116,0.47726768498060795,0.13826292380690575,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet101_img2028x1520_20260303_145403/resnet101_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 73 | resnet101_img2028x1520_20260303_145403,resnet101,73,65ft,Full Res,single_altitude,79,vineyard_segmentation_paper-79,65ft,4x4,2028x1520,0.23443614112716366,0.9108514101862969,5.949373347718042,0.0018556994366473025,0.0,0.00946766021194686,0.30963570846077504,0.0,0.6762747839334362,0.001857767503975495,0.0,0.009529599645526299,0.0036591175770098257,0.0,0.01845329888667395,0.13826292380690575,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet101_img2028x1520_20260303_145403/resnet101_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 73 | resnet101_img2028x1520_20260303_145403,resnet101,73,65ft,Full Res,single_altitude,80,vineyard_segmentation_paper-80,65ft,6x6,2028x1520,0.24955182842345833,0.910173526630463,5.987320586956243,7.574277568575401e-05,0.0,1.5982429095642157e-05,0.028494962216624686,0.0,0.043956224060042404,7.575099245304256e-05,0.0,1.5983183102801e-05,0.00014998187984691244,0.0,3.193050794829931e-05,0.13826292380690575,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet101_img2028x1520_20260303_145403/resnet101_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 73 | resnet101_img2028x1520_20260303_145403,resnet101,73,65ft,Full Res,single_altitude,81,vineyard_segmentation_paper-81,100ft,2x2,2028x1520,0.3542981809696307,0.9524298645038539,5.425821987811198,0.0800018581065426,0.00028436114527919526,0.3851607521339816,0.49427678949626097,0.017642515353980787,0.8058410084454292,0.09110595030262943,0.00029773531062516343,0.43689565367207067,0.14379972837231464,0.0005681587684430451,0.5496278026246815,0.13826292380690575,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet101_img2028x1520_20260303_145403/resnet101_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 73 | resnet101_img2028x1520_20260303_145403,resnet101,73,65ft,Full Res,single_altitude,82,vineyard_segmentation_paper-82,100ft,4x4,2028x1520,0.23730492771636758,0.9334434596028409,5.87797801280771,0.0017866361260246613,0.0,0.014023771724627643,0.13378376069863138,0.0,0.7925658947289137,0.0018807735821194664,0.0,0.014125456757299749,0.003502120307010985,0.0,0.027298041448218298,0.13826292380690575,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet101_img2028x1520_20260303_145403/resnet101_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 73 | resnet101_img2028x1520_20260303_145403,resnet101,73,65ft,Full Res,single_altitude,83,vineyard_segmentation_paper-83,100ft,6x6,2028x1520,0.24366461920909746,0.9324679006534294,5.960576892842861,6.7085053785441865e-06,0.0,3.3490734559822992e-06,0.004420265215912955,0.0,0.041119360365505425,6.715633970052922e-06,0.0,3.349227599540857e-06,1.3410892997837493e-05,0.0,6.696925639426959e-06,0.13826292380690575,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet101_img2028x1520_20260303_145403/resnet101_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 73 | resnet18_img2028x1520_20260303_144605,resnet18,73,65ft,Full Res,single_altitude,72,vineyard_segmentation_paper-72,39ft,Full Res,2028x1520,0.30845514913689165,0.929908413515606,4.814337474107042,0.0,0.0,0.30495881986445894,0.0,0.0,0.6743254866904845,0.0,0.0,0.35808977729661134,0.0,0.0,0.45460066017658457,0.16126219183206558,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet18_img2028x1520_20260303_144605/resnet18_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 73 | resnet18_img2028x1520_20260303_144605,resnet18,73,65ft,Full Res,single_altitude,73,vineyard_segmentation_paper-73,65ft,Full Res,2028x1520,0.37321411140318794,0.9439671114036942,4.907538217268381,0.0,0.0,0.549728454528067,0.0,0.0,0.6987923549230385,0.0,0.0,0.7150103173996749,0.0,0.0,0.7061175130024869,0.16126219183206558,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet18_img2028x1520_20260303_144605/resnet18_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 73 | resnet18_img2028x1520_20260303_144605,resnet18,73,65ft,Full Res,single_altitude,74,vineyard_segmentation_paper-74,100ft,Full Res,2028x1520,0.31274627204515015,0.9483573978631861,3.9600872780008265,0.0,0.0,0.3029398341087538,0.0,0.0,0.7532919347623959,0.0,0.0,0.3404771125398658,0.0,0.0,0.4650022742742034,0.16126219183206558,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet18_img2028x1520_20260303_144605/resnet18_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 73 | resnet18_img2028x1520_20260303_144605,resnet18,73,65ft,Full Res,single_altitude,75,vineyard_segmentation_paper-75,39ft,2x2,2028x1520,0.22895769257512105,0.9144452388521846,12.344435939040691,0.0,0.0,0.001375960459890405,0.0,0.0,0.34692860629227046,0.0,0.0,0.0013827793293061618,0.0,0.0,0.0027298245845311653,0.16126219183206558,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet18_img2028x1520_20260303_144605/resnet18_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 73 | resnet18_img2028x1520_20260303_144605,resnet18,73,65ft,Full Res,single_altitude,76,vineyard_segmentation_paper-76,39ft,4x4,2028x1520,0.23846518955030982,0.9147207819466808,13.262529287370223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16126219183206558,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet18_img2028x1520_20260303_144605/resnet18_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 73 | resnet18_img2028x1520_20260303_144605,resnet18,73,65ft,Full Res,single_altitude,77,vineyard_segmentation_paper-77,39ft,6x6,2028x1520,0.2717912935782052,0.9147025559310481,13.525825886213067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16126219183206558,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet18_img2028x1520_20260303_144605/resnet18_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 73 | resnet18_img2028x1520_20260303_144605,resnet18,73,65ft,Full Res,single_altitude,78,vineyard_segmentation_paper-78,65ft,2x2,2028x1520,0.27541009830680974,0.9242943796106159,12.087427486757472,0.0,0.0,0.1786344261498748,0.0,0.0,0.8331165939644054,0.0,0.0,0.1851204914535748,0.0,0.0,0.29345453427335483,0.16126219183206558,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet18_img2028x1520_20260303_144605/resnet18_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 73 | resnet18_img2028x1520_20260303_144605,resnet18,73,65ft,Full Res,single_altitude,79,vineyard_segmentation_paper-79,65ft,4x4,2028x1520,0.2315497521805052,0.9103861620672219,13.157098744622127,0.0,0.0,0.00021562730891108635,0.0,0.0,0.27415868736636606,0.0,0.0,0.00021562734337711128,0.0,0.0,0.00043055245533517035,0.16126219183206558,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet18_img2028x1520_20260303_144605/resnet18_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 73 | resnet18_img2028x1520_20260303_144605,resnet18,73,65ft,Full Res,single_altitude,80,vineyard_segmentation_paper-80,65ft,6x6,2028x1520,0.24952849530330096,0.9101729093907106,13.4217430508749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16126219183206558,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet18_img2028x1520_20260303_144605/resnet18_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 73 | resnet18_img2028x1520_20260303_144605,resnet18,73,65ft,Full Res,single_altitude,81,vineyard_segmentation_paper-81,100ft,2x2,2028x1520,0.31156218890537946,0.9493763554075185,10.91366952088196,0.0,0.0,0.297803098649154,0.0,0.0,0.840648844462841,0.0,0.0,0.3203451251675273,0.0,0.0,0.4506398805481854,0.16126219183206558,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet18_img2028x1520_20260303_144605/resnet18_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 73 | resnet18_img2028x1520_20260303_144605,resnet18,73,65ft,Full Res,single_altitude,82,vineyard_segmentation_paper-82,100ft,4x4,2028x1520,0.23335493059824006,0.9328847735323887,12.849196499649345,0.0,0.0,0.0005393586360624369,0.0,0.0,0.3583717850892338,0.0,0.0,0.0005393659756954642,0.0,0.0,0.001075874029379796,0.16126219183206558,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet18_img2028x1520_20260303_144605/resnet18_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 73 | resnet18_img2028x1520_20260303_144605,resnet18,73,65ft,Full Res,single_altitude,83,vineyard_segmentation_paper-83,100ft,6x6,2028x1520,0.2436621959328782,0.9324684749230586,12.955947633772622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16126219183206558,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet18_img2028x1520_20260303_144605/resnet18_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 73 | resnet50_img2028x1520_20260303_144830,resnet50,73,65ft,Full Res,single_altitude,72,vineyard_segmentation_paper-72,39ft,Full Res,2028x1520,0.39430583697684307,0.9380336000488771,4.395586818816688,0.19562938956709286,0.031165517662004972,0.4123587573289609,0.5159256738076328,0.43037646278638203,0.715267385360764,0.25687531841856526,0.032785997781968564,0.49429015906098855,0.32226660214776714,0.05938786984960686,0.5828615432802174,0.13189421594142914,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet50_img2028x1520_20260303_144830/resnet50_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 73 | resnet50_img2028x1520_20260303_144830,resnet50,73,65ft,Full Res,single_altitude,73,vineyard_segmentation_paper-73,65ft,Full Res,2028x1520,0.5202306917365638,0.9468398005345279,4.127440921645159,0.3655114119940588,0.20562793819273362,0.563282352820003,0.6690503387712927,0.545842040781583,0.6890203652379379,0.4451043222606014,0.2558671546674531,0.7520913279121639,0.5324156505117266,0.3374522770475471,0.7183728390135458,0.13189421594142914,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet50_img2028x1520_20260303_144830/resnet50_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 73 | resnet50_img2028x1520_20260303_144830,resnet50,73,65ft,Full Res,single_altitude,74,vineyard_segmentation_paper-74,100ft,Full Res,2028x1520,0.3917230513576877,0.9515662393548591,3.028426881643879,0.16871403597034093,0.028443987661369182,0.4184899629371437,0.43664090246464804,0.17916360754025354,0.7017719641559657,0.21202626975552774,0.03375109236885401,0.5389720663441265,0.2850443660657773,0.05521959179746065,0.586766510158987,0.13189421594142914,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet50_img2028x1520_20260303_144830/resnet50_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 73 | resnet50_img2028x1520_20260303_144830,resnet50,73,65ft,Full Res,single_altitude,75,vineyard_segmentation_paper-75,39ft,2x2,2028x1520,0.24613358650125136,0.9158781600203666,6.536937473431979,0.03624914523657541,0.00011991195641123116,0.032092735666098667,0.4950580125533695,0.06963678998376885,0.5339789267695676,0.03903455314802079,0.00012164058413533325,0.032926981474881684,0.06727926158618536,0.00023945078738968258,0.06153198769847152,0.13189421594142914,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet50_img2028x1520_20260303_144830/resnet50_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 73 | resnet50_img2028x1520_20260303_144830,resnet50,73,65ft,Full Res,single_altitude,76,vineyard_segmentation_paper-76,39ft,4x4,2028x1520,0.2318504500355561,0.9147131811609548,6.793763537969849,0.0006013613483239048,0.0,0.00017777936492965947,0.066543164238243,0.0,0.29997323125496417,0.0006056225953721277,0.0,0.00017786421039899262,0.001181941786836747,0.0,0.000355353870875784,0.13189421594142914,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet50_img2028x1520_20260303_144830/resnet50_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 73 | resnet50_img2028x1520_20260303_144830,resnet50,73,65ft,Full Res,single_altitude,77,vineyard_segmentation_paper-77,39ft,6x6,2028x1520,0.26046949355993637,0.9146995240530166,6.878083414664865,0.0,0.0,1.8945382638989256e-05,0.0,0.0,0.15663937442330195,0.0,0.0,1.8946225749109755e-05,0.0,0.0,3.787180722113295e-05,0.13189421594142914,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet50_img2028x1520_20260303_144830/resnet50_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 73 | resnet50_img2028x1520_20260303_144830,resnet50,73,65ft,Full Res,single_altitude,78,vineyard_segmentation_paper-78,65ft,2x2,2028x1520,0.3485867204739178,0.9313250314876271,6.522326774538639,0.13657441278278457,0.023177725981953095,0.3042643062542335,0.7578455901169662,0.5086651653885211,0.7711140454529138,0.14341874513408534,0.024078119272425095,0.33361205826643175,0.23446327236829517,0.043819776868319504,0.46217177174587376,0.13189421594142914,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet50_img2028x1520_20260303_144830/resnet50_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 73 | resnet50_img2028x1520_20260303_144830,resnet50,73,65ft,Full Res,single_altitude,79,vineyard_segmentation_paper-79,65ft,4x4,2028x1520,0.23117646351625395,0.9106305821324044,6.84344494404508,0.00540439367971665,3.7392703156463547e-06,0.0034854148843394966,0.3594163462176197,0.019351978952184854,0.6479664064574799,0.005429250293387098,3.7395449905402472e-06,0.003491790791096106,0.010565114787986937,7.477507838928011e-06,0.006906205257406792,0.13189421594142914,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet50_img2028x1520_20260303_144830/resnet50_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 73 | resnet50_img2028x1520_20260303_144830,resnet50,73,65ft,Full Res,single_altitude,80,vineyard_segmentation_paper-80,65ft,6x6,2028x1520,0.24911276169147745,0.9101788077812879,6.874321940571778,0.00013456274752664496,0.0,0.00014954812304180043,0.007142857142857143,0.0,0.35164261859393076,0.00013456274752664496,0.0,0.00014957703798743107,0.00026414924432304246,0.0,0.0002988226621923975,0.13189421594142914,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet50_img2028x1520_20260303_144830/resnet50_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 73 | resnet50_img2028x1520_20260303_144830,resnet50,73,65ft,Full Res,single_altitude,81,vineyard_segmentation_paper-81,100ft,2x2,2028x1520,0.3686048497186532,0.9553413903541212,6.1439688001584365,0.0789318196381884,0.03201237367570684,0.4088382647796144,0.4512722074749054,0.38521852594791295,0.8118886740444401,0.088510844629729,0.036769730674939535,0.4592564226868656,0.14226210660127872,0.06004015138435524,0.5740466344317693,0.13189421594142914,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet50_img2028x1520_20260303_144830/resnet50_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 73 | resnet50_img2028x1520_20260303_144830,resnet50,73,65ft,Full Res,single_altitude,82,vineyard_segmentation_paper-82,100ft,4x4,2028x1520,0.23929769144782875,0.934054077617305,6.729811797274648,0.0010595715675846675,0.00011516491615994103,0.022067140049926673,0.13453723705863385,0.010822510822510822,0.6473886045774161,0.0010818484148894456,0.0001159985152190052,0.022499148692801126,0.002104278158961008,0.00022953679474819815,0.04176536416479453,0.13189421594142914,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-73/resnet50_img2028x1520_20260303_144830/resnet50_vineyard_segmentation_paper-73_unet_image_size_2028x1520_batch_size_8.pth
