Dataset,Model,InferenceMode,Conf,IoU,Method,Params,TP,FN,FP,Total_Predictions,Total_GT,RMSE
July_39ft,Model_10_March_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:1.0,40,0,116,156,40,0.7185375592900557
July_39ft,Model_10_March_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:1.0,40,0,116,156,40,0.7185375592900557
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.3,DBSCAN,"eps:0.5, min_s:1",40,0,178,218,40,0.7196682987700894
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.45,DBSCAN,"eps:0.5, min_s:1",40,0,178,218,40,0.7196682987700894
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.6,DBSCAN,"eps:0.5, min_s:1",40,0,178,218,40,0.7196682987700894
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:1.25,40,0,74,114,40,0.7273073720164729
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:1.25,40,0,74,114,40,0.7273073720164729
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:1.25,40,0,74,114,40,0.7273073720164729
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:1.25,40,0,65,105,40,0.736880676671037
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:1.25,40,0,65,105,40,0.736880676671037
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:1.25,40,0,65,105,40,0.736880676671037
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.3,Agglomerative,dist_thresh:1.25,40,0,72,112,40,0.7538202368535769
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.45,Agglomerative,dist_thresh:1.25,40,0,72,112,40,0.7538202368535769
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.6,Agglomerative,dist_thresh:1.25,40,0,72,112,40,0.7538202368535769
July_39ft,Model_10_March_2x2,Standard,0.15,0.3,Agglomerative,dist_thresh:1.25,40,0,116,156,40,0.7706235463831479
July_39ft,Model_10_March_2x2,Standard,0.15,0.45,Agglomerative,dist_thresh:1.25,40,0,116,156,40,0.7706235463831479
July_39ft,Model_10_March_2x2,Standard,0.15,0.6,Agglomerative,dist_thresh:1.25,40,0,116,156,40,0.7706235463831479
July_39ft,Model_6_August_2x2,Standard,0.15,0.3,Agglomerative,dist_thresh:1.5,40,0,154,194,40,0.7722442865915361
July_39ft,Model_6_August_2x2,Standard,0.15,0.45,Agglomerative,dist_thresh:1.5,40,0,154,194,40,0.7722442865915361
July_39ft,Model_6_August_2x2,Standard,0.15,0.6,Agglomerative,dist_thresh:1.5,40,0,154,194,40,0.7722442865915361
July_39ft,Model_6_August_2x2,Standard,0.35,0.3,DBSCAN,"eps:0.5, min_s:1",40,0,332,372,40,0.7804120600826342
July_39ft,Model_6_August_2x2,Standard,0.35,0.45,DBSCAN,"eps:0.5, min_s:1",40,0,332,372,40,0.7804120600826342
July_39ft,Model_6_August_2x2,Standard,0.35,0.6,DBSCAN,"eps:0.5, min_s:1",40,0,332,372,40,0.7804120600826342
July_39ft,Model_10_March_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:1.25,40,0,74,114,40,0.7843751604657972
July_39ft,Model_10_March_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:1.25,40,0,74,114,40,0.7843751604657972
July_39ft,Model_10_March_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:1.25,40,0,74,114,40,0.7843751604657972
July_39ft,Model_10_March_2x2,Standard,0.25,0.3,Agglomerative,dist_thresh:1.25,40,0,97,137,40,0.789719617417712
July_39ft,Model_10_March_2x2,Standard,0.25,0.45,Agglomerative,dist_thresh:1.25,40,0,97,137,40,0.789719617417712
July_39ft,Model_10_March_2x2,Standard,0.25,0.6,Agglomerative,dist_thresh:1.25,40,0,97,137,40,0.789719617417712
July_39ft,Model_14_July_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:1.25,40,0,62,102,40,0.7901919237362923
July_39ft,Model_14_July_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:1.25,40,0,62,102,40,0.7901919237362923
July_39ft,Model_14_July_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:1.25,40,0,62,102,40,0.7901919237362923
July_39ft,Model_6_August_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:1.0,40,0,105,145,40,0.7913939525687694
July_39ft,Model_6_August_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:1.0,40,0,105,145,40,0.7913939525687694
July_39ft,Model_6_August_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:1.0,40,0,105,145,40,0.7913939525687694
July_39ft,Model_14_July_2x2,Standard,0.25,0.3,Agglomerative,dist_thresh:1.5,40,0,39,79,40,0.7985830641796022
July_39ft,Model_14_July_2x2,Standard,0.25,0.45,Agglomerative,dist_thresh:1.5,40,0,39,79,40,0.7985830641796022
July_39ft,Model_14_July_2x2,Standard,0.25,0.6,Agglomerative,dist_thresh:1.5,40,0,39,79,40,0.7985830641796022
July_39ft,Model_10_March_2x2,Standard,0.15,0.3,Agglomerative,dist_thresh:1.5,40,0,78,118,40,0.801644174911694
July_39ft,Model_10_March_2x2,Standard,0.15,0.45,Agglomerative,dist_thresh:1.5,40,0,78,118,40,0.801644174911694
July_39ft,Model_10_March_2x2,Standard,0.15,0.6,Agglomerative,dist_thresh:1.5,40,0,78,118,40,0.801644174911694
July_39ft,Model_6_August_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:1.5,40,0,108,148,40,0.8077874044976215
July_39ft,Model_6_August_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:1.5,40,0,108,148,40,0.8077874044976215
July_39ft,Model_6_August_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:1.5,40,0,108,148,40,0.8077874044976215
July_39ft,Model_14_July_2x2,Standard,0.15,0.3,Agglomerative,dist_thresh:1.5,40,0,45,85,40,0.8102910258130012
July_39ft,Model_14_July_2x2,Standard,0.15,0.45,Agglomerative,dist_thresh:1.5,40,0,45,85,40,0.8102910258130012
July_39ft,Model_14_July_2x2,Standard,0.15,0.6,Agglomerative,dist_thresh:1.5,40,0,45,85,40,0.8102910258130012
July_39ft,Model_6_August_2x2,Standard,0.25,0.3,Agglomerative,dist_thresh:1.5,40,0,132,172,40,0.8132242535960931
July_39ft,Model_6_August_2x2,Standard,0.25,0.45,Agglomerative,dist_thresh:1.5,40,0,132,172,40,0.8132242535960931
July_39ft,Model_6_August_2x2,Standard,0.25,0.6,Agglomerative,dist_thresh:1.5,40,0,132,172,40,0.8132242535960931
July_39ft,Model_10_March_2x2,Standard,0.25,0.3,Agglomerative,dist_thresh:1.5,40,0,63,103,40,0.8134640669166249
July_39ft,Model_10_March_2x2,Standard,0.25,0.45,Agglomerative,dist_thresh:1.5,40,0,63,103,40,0.8134640669166249
July_39ft,Model_10_March_2x2,Standard,0.25,0.6,Agglomerative,dist_thresh:1.5,40,0,63,103,40,0.8134640669166249
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.3,Agglomerative,dist_thresh:1.5,40,0,50,90,40,0.822640208719357
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.45,Agglomerative,dist_thresh:1.5,40,0,50,90,40,0.822640208719357
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.6,Agglomerative,dist_thresh:1.5,40,0,50,90,40,0.822640208719357
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:1.5,40,0,41,81,40,0.82714612141574
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:1.5,40,0,41,81,40,0.82714612141574
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:1.5,40,0,41,81,40,0.82714612141574
July_39ft,Model_10_March_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:1.5,40,0,48,88,40,0.8283281623492398
July_39ft,Model_10_March_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:1.5,40,0,48,88,40,0.8283281623492398
July_39ft,Model_10_March_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:1.5,40,0,48,88,40,0.8283281623492398
July_39ft,Model_10_March_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:1.0,40,0,85,125,40,0.8338813999216008
July_39ft,Model_10_March_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:1.0,40,0,85,125,40,0.8338813999216008
July_39ft,Model_10_March_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:1.0,40,0,85,125,40,0.8338813999216008
July_39ft,Model_14_July_2x2,Standard,0.15,0.3,Agglomerative,dist_thresh:1.75,40,0,28,68,40,0.8341539192092069
July_39ft,Model_14_July_2x2,Standard,0.15,0.45,Agglomerative,dist_thresh:1.75,40,0,28,68,40,0.8341539192092069
July_39ft,Model_14_July_2x2,Standard,0.15,0.6,Agglomerative,dist_thresh:1.75,40,0,28,68,40,0.8341539192092069
July_39ft,Model_14_July_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:1.25,40,0,51,91,40,0.8369400637088654
July_39ft,Model_14_July_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:1.25,40,0,51,91,40,0.8369400637088654
July_39ft,Model_14_July_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:1.25,40,0,51,91,40,0.8369400637088654
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:1.5,40,0,32,72,40,0.8374451056132275
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:1.5,40,0,32,72,40,0.8374451056132275
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:1.5,40,0,32,72,40,0.8374451056132275
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.3,Agglomerative,dist_thresh:1.5,40,0,40,80,40,0.8386906544476419
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.45,Agglomerative,dist_thresh:1.5,40,0,40,80,40,0.8386906544476419
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.6,Agglomerative,dist_thresh:1.5,40,0,40,80,40,0.8386906544476419
July_39ft,Model_10_March_2x2,Standard,0.25,0.3,Agglomerative,dist_thresh:1.75,40,0,44,84,40,0.8463124039037014
July_39ft,Model_10_March_2x2,Standard,0.25,0.45,Agglomerative,dist_thresh:1.75,40,0,44,84,40,0.8463124039037014
July_39ft,Model_10_March_2x2,Standard,0.25,0.6,Agglomerative,dist_thresh:1.75,40,0,44,84,40,0.8463124039037014
July_39ft,Model_10_March_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:1.75,40,0,32,72,40,0.8472649889110713
July_39ft,Model_10_March_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:1.75,40,0,32,72,40,0.8472649889110713
July_39ft,Model_10_March_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:1.75,40,0,32,72,40,0.8472649889110713
July_39ft,Model_6_August_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:1.75,40,0,77,117,40,0.8489415264190726
July_39ft,Model_6_August_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:1.75,40,0,77,117,40,0.8489415264190726
July_39ft,Model_6_August_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:1.75,40,0,77,117,40,0.8489415264190726
July_39ft,Model_6_August_2x2,Standard,0.25,0.3,DBSCAN,"eps:0.5, min_s:1",40,0,353,393,40,0.8507101312882854
July_39ft,Model_6_August_2x2,Standard,0.25,0.45,DBSCAN,"eps:0.5, min_s:1",40,0,353,393,40,0.8507101312882854
July_39ft,Model_6_August_2x2,Standard,0.25,0.6,DBSCAN,"eps:0.5, min_s:1",40,0,353,393,40,0.8507101312882854
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.3,Agglomerative,dist_thresh:1.75,40,0,30,70,40,0.8573197100867828
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.45,Agglomerative,dist_thresh:1.75,40,0,30,70,40,0.8573197100867828
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.6,Agglomerative,dist_thresh:1.75,40,0,30,70,40,0.8573197100867828
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.3,Agglomerative,dist_thresh:2.0,40,0,15,55,40,0.8807763985662719
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.45,Agglomerative,dist_thresh:2.0,40,0,15,55,40,0.8807763985662719
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.6,Agglomerative,dist_thresh:2.0,40,0,15,55,40,0.8807763985662719
July_39ft,Model_14_July_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:1.5,40,0,35,75,40,0.882716313079919
July_39ft,Model_14_July_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:1.5,40,0,35,75,40,0.882716313079919
July_39ft,Model_14_July_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:1.5,40,0,35,75,40,0.882716313079919
July_39ft,Model_6_August_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:2.0,40,0,59,99,40,0.884706310077458
July_39ft,Model_6_August_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:2.0,40,0,59,99,40,0.884706310077458
July_39ft,Model_6_August_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:2.0,40,0,59,99,40,0.884706310077458
July_39ft,Model_14_July_2x2,Standard,0.25,0.3,Agglomerative,dist_thresh:2.0,40,0,9,49,40,0.8875837632255849
July_39ft,Model_14_July_2x2,Standard,0.25,0.45,Agglomerative,dist_thresh:2.0,40,0,9,49,40,0.8875837632255849
July_39ft,Model_14_July_2x2,Standard,0.25,0.6,Agglomerative,dist_thresh:2.0,40,0,9,49,40,0.8875837632255849
July_39ft,Model_14_July_2x2,Standard,0.25,0.3,Agglomerative,dist_thresh:1.75,40,0,18,58,40,0.8881584944990092
July_39ft,Model_14_July_2x2,Standard,0.25,0.45,Agglomerative,dist_thresh:1.75,40,0,18,58,40,0.8881584944990092
July_39ft,Model_14_July_2x2,Standard,0.25,0.6,Agglomerative,dist_thresh:1.75,40,0,18,58,40,0.8881584944990092
July_39ft,Model_14_July_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:1.5,40,0,31,71,40,0.8889207705863968
July_39ft,Model_14_July_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:1.5,40,0,31,71,40,0.8889207705863968
July_39ft,Model_14_July_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:1.5,40,0,31,71,40,0.8889207705863968
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.3,Agglomerative,dist_thresh:1.75,40,0,23,63,40,0.8903506848408014
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.45,Agglomerative,dist_thresh:1.75,40,0,23,63,40,0.8903506848408014
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.6,Agglomerative,dist_thresh:1.75,40,0,23,63,40,0.8903506848408014
July_39ft,Model_6_August_2x2,Standard,0.25,0.3,Agglomerative,dist_thresh:1.75,40,0,94,134,40,0.8943643357020842
July_39ft,Model_6_August_2x2,Standard,0.25,0.45,Agglomerative,dist_thresh:1.75,40,0,94,134,40,0.8943643357020842
July_39ft,Model_6_August_2x2,Standard,0.25,0.6,Agglomerative,dist_thresh:1.75,40,0,94,134,40,0.8943643357020842
July_39ft,Model_10_March_2x2,Standard,0.15,0.3,Agglomerative,dist_thresh:1.75,40,0,56,96,40,0.8949968074466155
July_39ft,Model_10_March_2x2,Standard,0.15,0.45,Agglomerative,dist_thresh:1.75,40,0,56,96,40,0.8949968074466155
July_39ft,Model_10_March_2x2,Standard,0.15,0.6,Agglomerative,dist_thresh:1.75,40,0,56,96,40,0.8949968074466155
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:1.75,40,0,22,62,40,0.8991164866461282
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:1.75,40,0,22,62,40,0.8991164866461282
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:1.75,40,0,22,62,40,0.8991164866461282
July_39ft,Model_6_August_2x2,Standard,0.15,0.3,Agglomerative,dist_thresh:2.0,40,0,84,124,40,0.8993463154291907
July_39ft,Model_6_August_2x2,Standard,0.15,0.45,Agglomerative,dist_thresh:2.0,40,0,84,124,40,0.8993463154291907
July_39ft,Model_6_August_2x2,Standard,0.15,0.6,Agglomerative,dist_thresh:2.0,40,0,84,124,40,0.8993463154291907
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:2.0,40,0,10,50,40,0.8995127075382803
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:2.0,40,0,10,50,40,0.8995127075382803
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:2.0,40,0,10,50,40,0.8995127075382803
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:2.0,40,0,7,47,40,0.9085871645763672
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:2.0,40,0,7,47,40,0.9085871645763672
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:2.0,40,0,7,47,40,0.9085871645763672
July_39ft,Model_14_July_2x2,Standard,0.15,0.3,Agglomerative,dist_thresh:2.0,40,0,14,54,40,0.9089397451088017
July_39ft,Model_14_July_2x2,Standard,0.15,0.45,Agglomerative,dist_thresh:2.0,40,0,14,54,40,0.9089397451088017
July_39ft,Model_14_July_2x2,Standard,0.15,0.6,Agglomerative,dist_thresh:2.0,40,0,14,54,40,0.9089397451088017
July_39ft,Model_6_August_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:1.25,40,0,63,103,40,0.9124267055126476
July_39ft,Model_6_August_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:1.25,40,0,63,103,40,0.9124267055126476
July_39ft,Model_6_August_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:1.25,40,0,63,103,40,0.9124267055126476
July_39ft,Model_10_March_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:1.25,40,0,49,89,40,0.9154324188105281
July_39ft,Model_10_March_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:1.25,40,0,49,89,40,0.9154324188105281
July_39ft,Model_10_March_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:1.25,40,0,49,89,40,0.9154324188105281
July_39ft,Model_6_August_2x2,Standard,0.15,0.3,Agglomerative,dist_thresh:1.75,40,0,110,150,40,0.9157246942869548
July_39ft,Model_6_August_2x2,Standard,0.15,0.45,Agglomerative,dist_thresh:1.75,40,0,110,150,40,0.9157246942869548
July_39ft,Model_6_August_2x2,Standard,0.15,0.6,Agglomerative,dist_thresh:1.75,40,0,110,150,40,0.9157246942869548
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:1.75,40,0,14,54,40,0.92827748146844
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:1.75,40,0,14,54,40,0.92827748146844
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:1.75,40,0,14,54,40,0.92827748146844
July_39ft,Model_14_July_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:1.75,40,0,17,57,40,0.9539400591194361
July_39ft,Model_14_July_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:1.75,40,0,17,57,40,0.9539400591194361
July_39ft,Model_14_July_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:1.75,40,0,17,57,40,0.9539400591194361
July_39ft,Model_6_August_2x2,Standard,0.25,0.3,Agglomerative,dist_thresh:2.0,40,0,72,112,40,0.9642356787170671
July_39ft,Model_6_August_2x2,Standard,0.25,0.45,Agglomerative,dist_thresh:2.0,40,0,72,112,40,0.9642356787170671
July_39ft,Model_6_August_2x2,Standard,0.25,0.6,Agglomerative,dist_thresh:2.0,40,0,72,112,40,0.9642356787170671
July_39ft,Model_10_March_2x2,Standard,0.25,0.3,Agglomerative,dist_thresh:2.0,40,0,28,68,40,0.9803739760342453
July_39ft,Model_10_March_2x2,Standard,0.25,0.45,Agglomerative,dist_thresh:2.0,40,0,28,68,40,0.9803739760342453
July_39ft,Model_10_March_2x2,Standard,0.25,0.6,Agglomerative,dist_thresh:2.0,40,0,28,68,40,0.9803739760342453
July_39ft,Model_10_March_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:1.5,40,0,28,68,40,0.9870512977337513
July_39ft,Model_10_March_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:1.5,40,0,28,68,40,0.9870512977337513
July_39ft,Model_10_March_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:1.5,40,0,28,68,40,0.9870512977337513
July_39ft,Model_6_August_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:1.5,40,0,33,73,40,0.9893367021790279
July_39ft,Model_6_August_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:1.5,40,0,33,73,40,0.9893367021790279
July_39ft,Model_6_August_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:1.5,40,0,33,73,40,0.9893367021790279
July_39ft,Model_10_March_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:1.75,40,0,17,57,40,1.0165991026756436
July_39ft,Model_10_March_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:1.75,40,0,17,57,40,1.0165991026756436
July_39ft,Model_10_March_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:1.75,40,0,17,57,40,1.0165991026756436
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.3,Agglomerative,dist_thresh:2.0,40,0,8,48,40,1.0253771523675654
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.45,Agglomerative,dist_thresh:2.0,40,0,8,48,40,1.0253771523675654
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.6,Agglomerative,dist_thresh:2.0,40,0,8,48,40,1.0253771523675654
July_39ft,Model_14_July_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:2.0,40,0,5,45,40,1.0391379085168775
July_39ft,Model_14_July_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:2.0,40,0,5,45,40,1.0391379085168775
July_39ft,Model_14_July_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:2.0,40,0,5,45,40,1.0391379085168775
July_39ft,Model_14_July_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:1.75,40,0,14,54,40,1.0476198137825738
July_39ft,Model_14_July_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:1.75,40,0,14,54,40,1.0476198137825738
July_39ft,Model_14_July_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:1.75,40,0,14,54,40,1.0476198137825738
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.3,DBSCAN,"eps:0.5, min_s:1",39,1,171,210,40,0.7091784477683373
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.45,DBSCAN,"eps:0.5, min_s:1",39,1,171,210,40,0.7091784477683373
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.6,DBSCAN,"eps:0.5, min_s:1",39,1,171,210,40,0.7091784477683373
July_39ft,Model_14_July_2x2,Standard,0.15,0.3,DBSCAN,"eps:0.5, min_s:1",39,1,147,186,40,0.725559666317364
July_39ft,Model_14_July_2x2,Standard,0.15,0.45,DBSCAN,"eps:0.5, min_s:1",39,1,147,186,40,0.725559666317364
July_39ft,Model_14_July_2x2,Standard,0.15,0.6,DBSCAN,"eps:0.5, min_s:1",39,1,147,186,40,0.725559666317364
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.3,DBSCAN,"eps:0.5, min_s:1",39,1,155,194,40,0.8113277861970202
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.45,DBSCAN,"eps:0.5, min_s:1",39,1,155,194,40,0.8113277861970202
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.6,DBSCAN,"eps:0.5, min_s:1",39,1,155,194,40,0.8113277861970202
July_39ft,Model_6_August_2x2,Standard,0.15,0.3,DBSCAN,"eps:0.5, min_s:1",39,1,336,375,40,0.8434871963156457
July_39ft,Model_6_August_2x2,Standard,0.15,0.45,DBSCAN,"eps:0.5, min_s:1",39,1,336,375,40,0.8434871963156457
July_39ft,Model_6_August_2x2,Standard,0.15,0.6,DBSCAN,"eps:0.5, min_s:1",39,1,336,375,40,0.8434871963156457
July_39ft,Model_14_July_2x2,Standard,0.15,0.3,DBSCAN,"eps:0.5, min_s:3",39,1,37,76,40,0.9208836146082628
July_39ft,Model_14_July_2x2,Standard,0.15,0.45,DBSCAN,"eps:0.5, min_s:3",39,1,37,76,40,0.9208836146082628
July_39ft,Model_14_July_2x2,Standard,0.15,0.6,DBSCAN,"eps:0.5, min_s:3",39,1,37,76,40,0.9208836146082628
July_39ft,Model_10_March_2x2,Standard,0.15,0.3,Agglomerative,dist_thresh:2.0,39,1,40,79,40,0.932545148754524
July_39ft,Model_10_March_2x2,Standard,0.15,0.45,Agglomerative,dist_thresh:2.0,39,1,40,79,40,0.932545148754524
July_39ft,Model_10_March_2x2,Standard,0.15,0.6,Agglomerative,dist_thresh:2.0,39,1,40,79,40,0.932545148754524
July_39ft,Model_14_July_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:2.0,39,1,5,44,40,0.9481930163527323
July_39ft,Model_14_July_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:2.0,39,1,5,44,40,0.9481930163527323
July_39ft,Model_14_July_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:2.0,39,1,5,44,40,0.9481930163527323
July_39ft,Model_6_August_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:1.75,39,1,24,63,40,1.009470734644777
July_39ft,Model_6_August_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:1.75,39,1,24,63,40,1.009470734644777
July_39ft,Model_6_August_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:1.75,39,1,24,63,40,1.009470734644777
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.3,DBSCAN,"eps:0.5, min_s:3",39,1,37,76,40,1.0309200547569501
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.45,DBSCAN,"eps:0.5, min_s:3",39,1,37,76,40,1.0309200547569501
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.6,DBSCAN,"eps:0.5, min_s:3",39,1,37,76,40,1.0309200547569501
July_39ft,Model_10_March_2x2,Standard,0.35,0.3,Agglomerative,dist_thresh:2.0,39,1,18,57,40,1.0642366218324901
July_39ft,Model_10_March_2x2,Standard,0.35,0.45,Agglomerative,dist_thresh:2.0,39,1,18,57,40,1.0642366218324901
July_39ft,Model_10_March_2x2,Standard,0.35,0.6,Agglomerative,dist_thresh:2.0,39,1,18,57,40,1.0642366218324901
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.3,DBSCAN,"eps:0.5, min_s:3",39,1,38,77,40,1.0665854774434695
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.45,DBSCAN,"eps:0.5, min_s:3",39,1,38,77,40,1.0665854774434695
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.6,DBSCAN,"eps:0.5, min_s:3",39,1,38,77,40,1.0665854774434695
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.3,DBSCAN,"eps:0.5, min_s:3",39,1,35,74,40,1.1193568964272613
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.45,DBSCAN,"eps:0.5, min_s:3",39,1,35,74,40,1.1193568964272613
