Roboflow Version Name,Description,Tile Size,Image Size,YOLO Trained Image Size (long side),mAP50 (Box),mAP50-95 (Box),Precision (Box),Recall (Box),F1 (Box),AP pole,Precision pole,Recall pole,F1 pole,Frames Per Second,SAHI mAP50 (Box),SAHI mAP50-95 (Box),SAHI Precision (Box),SAHI Recall (Box),SAHI F1 (Box),SAHI AP pole,SAHI Precision pole,SAHI Recall pole,SAHI F1 pole,SAHI Frames Per Second
vineyard_object_detection_paper/3,"August 2024 March 2025 July 2025 2x2 Tile 39, 65, 100 feet",2x2,2028x1520,1024x768,0.7537106486628695,0.3997046231857789,0.7537106486628695,0.795269770879527,0.7739326944476898,0.7537106486628695,0.7537106486628695,0.795269770879527,0.7739326944476898,25.12754002660223,0.7396401185707866,0.3932820606595784,0.7396401185707866,0.7893569844789357,0.7636902547822451,0.7396401185707866,0.7396401185707866,0.7893569844789357,0.7636902547822451,1.799638030821355
vineyard_object_detection_paper/30,"August 2024 Full Resolution With Augmentations 39, 65, 100 feet",n/a,4056x3040,1536x1152,0.5631997346658402,0.2446142952512895,0.5631997346658402,0.6847290640394089,0.6180468430331804,0.5631997346658402,0.5631997346658402,0.6847290640394089,0.6180468430331804,12.54120800438257,0.5327262260488315,0.2203129457115983,0.5327262260488315,0.6551724137931034,0.5876385673069647,0.5327262260488315,0.5327262260488315,0.6551724137931034,0.5876385673069647,1.7182681378220026
vineyard_object_detection_paper/31,"August 2024 2x2 Tile With Augmentations 39, 65, 100 feet",2x2,2028x1520,1024x768,0.5592776752373351,0.2400628539677328,0.5592776752373351,0.653012048192771,0.6025210857712593,0.5592776752373351,0.5592776752373351,0.653012048192771,0.6025210857712593,23.903279659571073,0.5104023923181569,0.1932032608812419,0.5104023923181569,0.6024096385542169,0.552602438046164,0.5104023923181569,0.5104023923181569,0.6024096385542169,0.552602438046164,1.8034724525160473
vineyard_object_detection_paper/32,"August 2024 4x4 Tile With Augmentations 39, 65, 100 feet",4x4,1014x760,1024x768,0.6102866994656173,0.2762178162199051,0.6102866994656173,0.7020316027088036,0.6529521824511886,0.6102866994656173,0.6102866994656173,0.7020316027088036,0.6529521824511886,35.813890714056534,0.5725405166242278,0.25032866194215203,0.5725405166242278,0.6681715575620768,0.6166705341545055,0.5725405166242278,0.5725405166242278,0.6681715575620768,0.6166705341545055,25.7823538597547
vineyard_object_detection_paper/33,"August 2024 6x6 Tile With Augmentations 39, 65, 100 feet",6x6,676x506,640x480,0.5452645097404268,0.2483875766569739,0.5452645097404268,0.63,0.584577579412041,0.5452645097404268,0.5452645097404268,0.63,0.584577579412041,55.280423888809324,0.5260298235125167,0.23226842339149284,0.5260298235125167,0.614,0.5666208110969461,0.5260298235125167,0.5260298235125167,0.614,0.5666208110969461,7.52968876449319
vineyard_object_detection_paper/34,"March 2025 Full Resolution With Augmentations 39, 65, 100 feet",n/a,4056x3040,1536x1152,0.8696170712042038,0.45784016626176854,0.8696170712042038,0.895117540687161,0.8821830646610525,0.8696170712042038,0.8696170712042038,0.895117540687161,0.8821830646610525,12.607782652393654,0.8707612424078528,0.4704366795066484,0.8707612424078528,0.8987341772151899,0.8845266057970498,0.8707612424078528,0.8707612424078528,0.8987341772151899,0.8845266057970498,1.7080770077576668
vineyard_object_detection_paper/35,"March 2025 2x2 Tile With Augmentations 39, 65, 100 feet",2x2,2028x1520,1024x768,0.8682946323608666,0.4544143363389838,0.8682946323608666,0.8963093145869947,0.8820795942761542,0.8682946323608666,0.8682946323608666,0.8963093145869947,0.8820795942761542,24.088775282694208,0.8457276282996244,0.43525773659419564,0.8457276282996244,0.8787346221441125,0.861915240765027,0.8457276282996244,0.8457276282996244,0.8787346221441125,0.861915240765027,1.7859999927611352
vineyard_object_detection_paper/36,"March 2025 4x4 Tile With Augmentations 39, 65, 100 feet",4x4,1014x760,1024x768,0.842081386391715,0.4429730892061656,0.842081386391715,0.8676236044657097,0.8546617008449601,0.842081386391715,0.842081386391715,0.8676236044657097,0.8546617008449601,35.83209529849582,0.8348814178070676,0.4331093650383793,0.8348814178070676,0.8564593301435407,0.8455327298307505,0.8348814178070676,0.8348814178070676,0.8564593301435407,0.8455327298307505,25.825634133625247
vineyard_object_detection_paper/37,"March 2025 6x6 Tile With Augmentations 39, 65, 100 feet",6x6,676x506,640x480,0.7685846632238147,0.41560866285612785,0.7685846632238147,0.7922077922077922,0.7802174556372189,0.7685846632238147,0.7685846632238147,0.7922077922077922,0.7802174556372189,54.91743705196237,0.7548723799158428,0.3948805604747843,0.7548723799158428,0.7792207792207793,0.7668533564432415,0.7548723799158428,0.7548723799158428,0.7792207792207793,0.7668533564432415,7.465246548807149
vineyard_object_detection_paper/38,"July 2025 Full Resolution With Augmentations 39, 65, 100 feet",n/a,4056x3040,1536x1152,0.6647360345929079,0.34850108057161,0.6647360345929079,0.7119113573407202,0.6875153876485764,0.6647360345929079,0.6647360345929079,0.7119113573407202,0.6875153876485764,12.900660682566082,0.6784224910264766,0.35393541205552953,0.6784224910264766,0.7229916897506925,0.6999983729008619,0.6784224910264766,0.6784224910264766,0.7229916897506925,0.6999983729008619,1.740623767601012
