Roboflow Version Name,Description,Tile Size,Image Size,Backbone,ResNet Trained Image Size,mIoU,IoU_background,IoU_pole,IoU_trunk,IoU_vine_row,Precision_background,Precision_pole,Precision_trunk,Precision_vine_row,Recall_background,Recall_pole,Recall_trunk,Recall_vine_row,F1_background,F1_pole,F1_trunk,F1_vine_row,pixel_acc,FPS
vineyard_segmentation_paper/18_aug,Dataset vineyard_segmentation_paper-18_aug,unknown,unknown,resnet101,2028x1520,0.424894619,0.980537859,0.328916224,0.233786909,0.120326044,0.98734092,0.504109496,0.424838332,0.285913711,0.992879549,0.526331125,0.329549766,0.188844902,0.990085559,0.474603794,0.350211816,0.193662475,0.97997695,5.846468236
vineyard_segmentation_paper/18_aug,Dataset vineyard_segmentation_paper-18_aug,unknown,unknown,resnet101,640x480,0.394735759,0.981542324,0.261335286,0.136385424,0.013117533,0.984334631,0.53084374,0.366103735,0.225677936,0.997056852,0.355456661,0.179670366,0.013873953,0.990609094,0.384331099,0.218441636,0.024087126,0.981165857,37.09170686
vineyard_segmentation_paper/19_aug,Dataset vineyard_segmentation_paper-19_aug,unknown,unknown,resnet101,1014x760,0.616129246,0.991110369,0.164908195,0.134054352,0.006669735,0.992223866,0.320838732,0.243626002,0.179115958,0.998846743,0.248563993,0.183471686,0.006871992,0.995497072,0.239244815,0.192459181,0.0123297,0.990857601,26.12331558
vineyard_segmentation_paper/19_aug,Dataset vineyard_segmentation_paper-19_aug,unknown,unknown,resnet101,1280x960,0.575404513,0.991120215,0.169891003,0.11640362,0.000186583,0.992136885,0.301239867,0.280403619,0.059013241,0.998951509,0.291952992,0.145487094,0.000187964,0.995502498,0.243628811,0.166708062,0.000371608,0.990820064,16.48323394
vineyard_segmentation_paper/19_aug,Dataset vineyard_segmentation_paper-19_aug,unknown,unknown,resnet101,2028x1520,0.586251223,0.99111508,0.189248911,0.127096966,0.008449729,0.992810906,0.265130331,0.259220922,0.124541876,0.998249501,0.377138476,0.163316367,0.009223677,0.995499959,0.267191598,0.181287651,0.015477971,0.990644162,5.886825225
vineyard_segmentation_paper/19_aug,Dataset vineyard_segmentation_paper-19_aug,unknown,unknown,resnet101,640x480,0.603279022,0.989938822,0.175918473,0.104178716,0.071485355,0.994136809,0.285955632,0.222120597,0.162382294,0.995693195,0.285450638,0.139243985,0.13495468,0.994902423,0.249632318,0.154353214,0.112318241,0.989416029,64.6177216
vineyard_segmentation_paper/1_aug,Dataset vineyard_segmentation_paper-1_aug,unknown,unknown,resnet101,1014x760,0.376511918,0.96187989,0.203867436,0.095274516,0.245025828,0.972537294,0.638989329,0.405384742,0.530837025,0.988789769,0.234008679,0.114592588,0.345960747,0.980546027,0.330079403,0.167204156,0.374660909,0.961410808,8.026566924
vineyard_segmentation_paper/1_aug,Dataset vineyard_segmentation_paper-1_aug,unknown,unknown,resnet101,1280x960,0.385082071,0.963428367,0.266724125,0.137411761,0.172764032,0.968457389,0.566210575,0.448932311,0.602379918,0.994609803,0.337193668,0.172341693,0.195499878,0.981338846,0.408080325,0.227314889,0.278996702,0.96298226,7.41522699
vineyard_segmentation_paper/1_aug,Dataset vineyard_segmentation_paper-1_aug,unknown,unknown,resnet101,2028x1520,0.429452152,0.963851393,0.272982947,0.226970333,0.254003934,0.973583001,0.677163114,0.539613746,0.5450864,0.989766394,0.310431683,0.287621669,0.337049771,0.981559086,0.408073424,0.355152217,0.3888826,0.963511313,5.353684329
vineyard_segmentation_paper/1_aug,Dataset vineyard_segmentation_paper-1_aug,unknown,unknown,resnet101,640x480,0.386689305,0.964045953,0.236872006,0.041479598,0.304359663,0.974926818,0.538036935,0.303467501,0.55454907,0.988573652,0.305003508,0.048465272,0.417783291,0.981671661,0.37286136,0.076837618,0.447281782,0.963564511,8.786492943
vineyard_segmentation_paper/20_aug,Dataset vineyard_segmentation_paper-20_aug,unknown,unknown,resnet101,1014x760,0.74811081,0.993448456,0.009568128,0.000147982,3.86E-05,0.993500688,0.107365406,0.038555287,0.020702822,0.999944222,0.013390134,0.000147983,3.87E-05,0.996664993,0.016310721,0.000291926,7.68E-05,0.993392569,26.29980824
vineyard_segmentation_paper/20_aug,Dataset vineyard_segmentation_paper-20_aug,unknown,unknown,resnet101,1280x960,0.760746937,0.993867194,0.07177833,0.024824018,0.000528268,0.994520615,0.138601828,0.093447885,0.033433489,0.999316115,0.124286275,0.026815525,0.000534176,0.996881688,0.105094571,0.036081768,0.001028058,0.993662775,16.70129368
vineyard_segmentation_paper/20_aug,Dataset vineyard_segmentation_paper-20_aug,unknown,unknown,resnet101,2028x1520,0.759224352,0.993801539,0.050975932,0.026832313,0.000361825,0.99422359,0.159026289,0.103912072,0.035126097,0.999557173,0.076180759,0.030710101,0.000369634,0.996847415,0.076339789,0.040108833,0.000707552,0.993660351,5.888133795
vineyard_segmentation_paper/20_aug,Dataset vineyard_segmentation_paper-20_aug,unknown,unknown,resnet101,640x480,0.772195677,0.994091152,0.077651721,0.046029548,0.00838875,0.995046513,0.14006269,0.110038042,0.055138624,0.999006358,0.125700573,0.054228173,0.010690776,0.996998249,0.11156457,0.065795254,0.014428452,0.993855233,65.79246568
vineyard_segmentation_paper/21_aug,Dataset vineyard_segmentation_paper-21_aug,unknown,unknown,resnet101,1014x760,0.400555393,0.964154633,0.324871424,0.108680269,0.204515245,0.970696537,0.57987191,0.372831432,0.576976316,0.993073448,0.44443854,0.133106116,0.248519177,0.981708007,0.485409826,0.189711935,0.325873804,0.963447225,7.964247222
vineyard_segmentation_paper/21_aug,Dataset vineyard_segmentation_paper-21_aug,unknown,unknown,resnet101,1280x960,0.402179018,0.964171771,0.307310498,0.174466969,0.162766832,0.969282496,0.662592351,0.370720899,0.58006409,0.994547715,0.373539557,0.245132711,0.190004041,0.98171395,0.465869548,0.281263101,0.260169482,0.96344995,7.286307332
vineyard_segmentation_paper/21_aug,Dataset vineyard_segmentation_paper-21_aug,unknown,unknown,resnet101,2028x1520,0.432426451,0.965543876,0.398919056,0.137537706,0.227705164,0.971796316,0.691926011,0.648025183,0.581668452,0.993355561,0.49949862,0.149022184,0.274749473,0.982429888,0.564321506,0.233271056,0.35845117,0.96507369,5.129311668
vineyard_segmentation_paper/21_aug,Dataset vineyard_segmentation_paper-21_aug,unknown,unknown,resnet101,640x480,0.405057375,0.96334148,0.292919219,0.003067647,0.360901154,0.980890207,0.508682766,0.336571175,0.517526919,0.981803347,0.420820843,0.00309728,0.553896172,0.98129171,0.447192431,0.006100824,0.520780987,0.962885086,8.787755287
vineyard_segmentation_paper/22_aug,Dataset vineyard_segmentation_paper-22_aug,unknown,unknown,resnet101,1014x760,0.430140396,0.979550355,0.312467514,0.083816067,0.098820541,0.983119886,0.5257949,0.450833065,0.396805371,0.996244581,0.412131655,0.09439833,0.116822488,0.989594354,0.433586997,0.140918134,0.156210145,0.978817028,25.09029393
vineyard_segmentation_paper/22_aug,Dataset vineyard_segmentation_paper-22_aug,unknown,unknown,resnet101,1280x960,0.457570949,0.979956432,0.325946643,0.127835882,0.023734571,0.981628659,0.596333884,0.438175761,0.299926782,0.998235652,0.404820948,0.150886949,0.026313866,0.989800378,0.448667675,0.202348495,0.04304827,0.979514383,16.09317269
vineyard_segmentation_paper/22_aug,Dataset vineyard_segmentation_paper-22_aug,unknown,unknown,resnet101,2028x1520,0.403985925,0.979975842,0.294805707,0.161518168,0.025301709,0.981254532,0.566085155,0.442674623,0.354208322,0.998647791,0.37191978,0.194293571,0.025969536,0.98981002,0.4221871,0.248330519,0.042965915,0.979488386,5.842319862
vineyard_segmentation_paper/22_aug,Dataset vineyard_segmentation_paper-22_aug,unknown,unknown,resnet101,640x480,0.417555652,0.979607917,0.300644495,0.124864276,0.005411947,0.982274693,0.460036906,0.271328624,0.36504558,0.997181865,0.429955567,0.167752025,0.00550577,0.989618275,0.421484866,0.19565191,0.010536091,0.978858745,39.96838076
vineyard_segmentation_paper/23_aug,Dataset vineyard_segmentation_paper-23_aug,unknown,unknown,resnet101,1014x760,0.68779311,0.991072348,0.157193568,0.07325662,0.014961967,0.992341885,0.256841648,0.175999961,0.12667212,0.998671497,0.205919011,0.084871459,0.01778076,0.995451814,0.212256711,0.104589358,0.02768271,0.990575046,26.08157815
vineyard_segmentation_paper/23_aug,Dataset vineyard_segmentation_paper-23_aug,unknown,unknown,resnet101,1280x960,0.678437372,0.990691186,0.135131678,0.070565578,0.000964463,0.991538677,0.259755627,0.189786145,0.090432864,0.999105894,0.173772337,0.081322642,0.000985629,0.995255289,0.188584918,0.100429736,0.001888101,0.990438295,16.65104395
