Trained Model,Backbone,Train Dataset ID,Train Season,Train Variant,Test Dataset ID,Test Dataset Folder,Test Season,Image Size,Eval Mode,Eval Grid,mIoU,Pixel Accuracy,FPS,Pole IoU,Trunk IoU,Vine Row IoU,Pole Precision,Trunk Precision,Vine Row Precision,Pole Recall,Trunk Recall,Vine Row Recall,Pole F1,Trunk F1,Vine Row F1,Best Val Loss,Checkpoint
resnet50 | 6 | resnet50_img1280x960_20260206_213706,resnet50,6,August,2x2,6,vineyard_segmentation_paper-6,August,1280x960,tiled_reconstruct,2x2,0.4545162536771227,0.9297701046949843,4.579131201567425,0.15055089722695553,0.02687598154743288,0.34699630137165827,0.43704504433674646,0.27936035229292916,0.6918513640510114,0.1777430482585372,0.028146854706606706,0.3939557348636307,0.2309023928011469,0.047200989456367436,0.48667370946434785,0.12224216865641731,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-6/resnet50_img1280x960_20260206_213706/resnet50_vineyard_segmentation_paper-6_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 6 | resnet50_img1280x960_20260206_213706,resnet50,6,August,2x2,14,vineyard_segmentation_paper-14,July,1280x960,tiled_reconstruct,2x2,0.3867491060917262,0.9257837275176396,4.625110556911235,0.06771654451075643,0.003788063234644339,0.18997221746855739,0.3691439917392423,0.09161422492576755,0.6062284915823362,0.07349125672999478,0.004324361626074125,0.20615567391799045,0.11234919866205521,0.007217058001267072,0.2901294112337715,0.12224216865641731,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-6/resnet50_img1280x960_20260206_213706/resnet50_vineyard_segmentation_paper-6_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 6 | resnet50_img1280x960_20260206_213706,resnet50,6,August,2x2,10,vineyard_segmentation_paper-10,March,1280x960,tiled_reconstruct,2x2,0.3294311626519201,0.9436624626006586,4.54268722605325,0.11848130926509433,0.004662375261023785,0.0651878776231319,0.216449843736412,0.07361228255755954,0.35712335523467603,0.29193156842215723,0.004738255042690801,0.080596903942443,0.19457681101686156,0.008439102058653466,0.10761262153598908,0.12224216865641731,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-6/resnet50_img1280x960_20260206_213706/resnet50_vineyard_segmentation_paper-6_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 7 | resnet101_img1280x960_20260207_062524,resnet101,7,August,4x4,6,vineyard_segmentation_paper-6,August,1280x960,tiled_reconstruct,4x4,0.3995803602171543,0.9217504253190301,1.3141441338083832,0.056861889184977026,0.07219229511949429,0.29524313399259844,0.3389612950006688,0.19150508078052628,0.690710695670891,0.06254829743318552,0.10779826040488245,0.3300019040392241,0.09456476112743901,0.12306360784865158,0.43025826304062026,0.12095661388177957,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-7/resnet101_img1280x960_20260207_062524/resnet101_vineyard_segmentation_paper-7_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 7 | resnet101_img1280x960_20260207_062524,resnet101,7,August,4x4,14,vineyard_segmentation_paper-14,July,1280x960,tiled_reconstruct,4x4,0.3269550869494832,0.9173104209781231,1.3169565126167762,0.012232914586345692,0.033575394540882784,0.10824354297325663,0.24120118840324653,0.10744256455923076,0.6445140949463772,0.012376820171866003,0.05561192312642169,0.11416456691603225,0.022652138157967457,0.06086049586612168,0.17777695367836033,0.12095661388177957,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-7/resnet101_img1280x960_20260207_062524/resnet101_vineyard_segmentation_paper-7_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 7 | resnet101_img1280x960_20260207_062524,resnet101,7,August,4x4,10,vineyard_segmentation_paper-10,March,1280x960,tiled_reconstruct,4x4,0.3003087164317738,0.9436538658499057,1.3066713495528306,0.062416829248005325,0.01273285089013197,0.0002176597308060481,0.2403840342762968,0.09771220515408374,0.09554968235456991,0.1029910309903813,0.01853166734418882,0.00021805531084889118,0.10457259206659318,0.022181108815026027,0.0004324674928686387,0.12095661388177957,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-7/resnet101_img1280x960_20260207_062524/resnet101_vineyard_segmentation_paper-7_unet_image_size_1280x960_batch_size_8.pth
resnet18 | 7 | resnet18_img640x480_20260206_204508,resnet18,7,August,4x4,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,4x4,0.4204092687417503,0.9185576361159925,7.250299237911615,0.10162343654826199,0.0049364694849816345,0.24085186267453523,0.44896108342391,0.0381590484555981,0.7161922407659177,0.11516821461931659,0.005621938457214169,0.2606994514856948,0.16296435021585753,0.009340549195894466,0.3623787999822632,0.12527351144568197,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-7/resnet18_img640x480_20260206_204508/resnet18_vineyard_segmentation_paper-7_unet_image_size_640x480_batch_size_8.pth
resnet18 | 7 | resnet18_img640x480_20260206_204508,resnet18,7,August,4x4,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,4x4,0.4249065711892675,0.9175397836486132,7.339410917148336,0.01580776995279755,0.0009852011350587068,0.09139254829980492,0.31125704544202065,0.018139297948426676,0.6171203847905616,0.015998332187762435,0.0010576353435673347,0.09561363904435924,0.029240266735890016,0.0019012496574985626,0.15154424625957802,0.12527351144568197,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-7/resnet18_img640x480_20260206_204508/resnet18_vineyard_segmentation_paper-7_unet_image_size_640x480_batch_size_8.pth
resnet18 | 7 | resnet18_img640x480_20260206_204508,resnet18,7,August,4x4,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,4x4,0.3614223127498803,0.9442420944650822,7.062790544249267,0.06842279899218263,8.998650506028616e-05,0.0011668411526913026,0.29193210174649586,0.0021106153144735,0.19162058822888742,0.10647350668622889,9.389771235464119e-05,0.001171610357959617,0.11490651312186985,0.00017849918987112367,0.002314555471191053,0.12527351144568197,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-7/resnet18_img640x480_20260206_204508/resnet18_vineyard_segmentation_paper-7_unet_image_size_640x480_batch_size_8.pth
resnet50 | 7 | resnet50_img640x480_20260207_013312,resnet50,7,August,4x4,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,4x4,0.4328501810039032,0.9126525025349993,4.166823353538057,0.1122019012479314,0.017224502739876343,0.17283857927951107,0.4223270555424869,0.2590826970802249,0.753047890517373,0.12623148558586367,0.017579960780321188,0.1775986413008814,0.17508987365239131,0.03163707007485594,0.2751242792267584,0.12423167650454811,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-7/resnet50_img640x480_20260207_013312/resnet50_vineyard_segmentation_paper-7_unet_image_size_640x480_batch_size_8.pth
resnet50 | 7 | resnet50_img640x480_20260207_013312,resnet50,7,August,4x4,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,4x4,0.4141364783861512,0.9144885153060877,4.218712483796877,0.031098655312001882,0.004547028362986961,0.05660621496568783,0.30994898743728055,0.10076945775932689,0.5650367926904688,0.03202495875500602,0.005768932262339811,0.058550393460136574,0.05470377500905938,0.008450913970716133,0.09603609299230065,0.12423167650454811,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-7/resnet50_img640x480_20260207_013312/resnet50_vineyard_segmentation_paper-7_unet_image_size_640x480_batch_size_8.pth
resnet50 | 7 | resnet50_img640x480_20260207_013312,resnet50,7,August,4x4,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,4x4,0.3388146971951832,0.9441907311965194,4.13878139762257,0.0502840186316036,0.00019620335194763682,0.00042656360760283044,0.18748224559324966,0.026785714285714284,0.20866680871895096,0.08375563331530854,0.00019620335194763682,0.0004272236934140392,0.08363740995545088,0.0003842082776120023,0.0008507576176746479,0.12423167650454811,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-7/resnet50_img640x480_20260207_013312/resnet50_vineyard_segmentation_paper-7_unet_image_size_640x480_batch_size_8.pth
resnet101 | 8 | resnet101_img1280x960_20260207_140627,resnet101,8,August,6x6,6,vineyard_segmentation_paper-6,August,1280x960,tiled_reconstruct,6x6,0.3738685391723737,0.9221394804272147,0.620657452930503,0.06666200365768207,0.03620006717822014,0.34350656175723077,0.39341358914086827,0.19387068531330692,0.6323549981397115,0.07225317000044261,0.043443654661485906,0.42139854104734237,0.10869111427399007,0.06468944011812423,0.48497305402256935,0.12092501652382669,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-8/resnet101_img1280x960_20260207_140627/resnet101_vineyard_segmentation_paper-8_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 8 | resnet101_img1280x960_20260207_140627,resnet101,8,August,6x6,14,vineyard_segmentation_paper-14,July,1280x960,tiled_reconstruct,6x6,0.35954746208308075,0.9242069144247094,0.6076590899258855,0.02173487228496417,0.01179101111577472,0.1815098979070847,0.3254128428627302,0.09815444640823216,0.5836012571159519,0.02215908907099682,0.015971501715279134,0.20017403115715676,0.038074462885588606,0.022213666207683006,0.281523002001322,0.12092501652382669,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-8/resnet101_img1280x960_20260207_140627/resnet101_vineyard_segmentation_paper-8_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 8 | resnet101_img1280x960_20260207_140627,resnet101,8,August,6x6,10,vineyard_segmentation_paper-10,March,1280x960,tiled_reconstruct,6x6,0.3096298509231913,0.9436699442068562,0.6028758853637375,0.0804202361259334,0.007073055882150766,0.0011174417085657322,0.24135179822424688,0.15905156245000884,0.2069224359143438,0.14898352369109374,0.007401034474088434,0.0011243042662703237,0.13366286087724494,0.013131853030706716,0.0022208330847919935,0.12092501652382669,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-8/resnet101_img1280x960_20260207_140627/resnet101_vineyard_segmentation_paper-8_unet_image_size_1280x960_batch_size_8.pth
resnet18 | 8 | resnet18_img640x480_20260207_023249,resnet18,8,August,6x6,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,6x6,0.386015081775013,0.9193919843756956,4.04066371500061,0.09816516848789514,0.034825748896181494,0.28339663766820317,0.4089225537944669,0.26783544904158524,0.6323420877993129,0.11348104064817664,0.03675998366013187,0.3360010419689708,0.1587005612909537,0.060870127865510416,0.41500093818576983,0.1250891829840839,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-8/resnet18_img640x480_20260207_023249/resnet18_vineyard_segmentation_paper-8_unet_image_size_640x480_batch_size_8.pth
resnet18 | 8 | resnet18_img640x480_20260207_023249,resnet18,8,August,6x6,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,6x6,0.34070558270447676,0.9204712965846569,4.779848597816119,0.010947342597933079,0.00613652808987365,0.13767936750074852,0.17748860848496884,0.08325523821021605,0.6003042538104009,0.011336600166750551,0.0073781964255199535,0.15017803781669511,0.020042248656124875,0.011717201962612075,0.2173211877029203,0.1250891829840839,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-8/resnet18_img640x480_20260207_023249/resnet18_vineyard_segmentation_paper-8_unet_image_size_640x480_batch_size_8.pth
resnet18 | 8 | resnet18_img640x480_20260207_023249,resnet18,8,August,6x6,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,6x6,0.3496140727128715,0.944128569852887,4.865985172752338,0.05334593563134245,0.0080415350252395,0.0012796829939050614,0.17914656383229577,0.16032647505894376,0.18633983070725363,0.08171553233908277,0.008049619699379068,0.0012865789193497407,0.08935558358483409,0.011664961828455162,0.002524294444753965,0.1250891829840839,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-8/resnet18_img640x480_20260207_023249/resnet18_vineyard_segmentation_paper-8_unet_image_size_640x480_batch_size_8.pth
resnet50 | 8 | resnet50_img640x480_20260207_093450,resnet50,8,August,6x6,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,6x6,0.4349537820135888,0.9277015347169698,2.3080113389209864,0.10534137446310697,0.06725105828321663,0.3587899902208006,0.43786963749928043,0.254045102775661,0.672704798471174,0.1155666355645398,0.0796054582122534,0.42976474767266054,0.1675026403567068,0.11088232896329463,0.4998450233094645,0.12827520682254717,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-8/resnet50_img640x480_20260207_093450/resnet50_vineyard_segmentation_paper-8_unet_image_size_640x480_batch_size_8.pth
resnet50 | 8 | resnet50_img640x480_20260207_093450,resnet50,8,August,6x6,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,6x6,0.35007646253315056,0.9230480588191462,2.3171734493203564,0.03744947714556281,0.026573480241712317,0.1760171197262122,0.34129229438480924,0.11958985655273194,0.6099959303352968,0.038569474076386355,0.0440125319879291,0.19543510707906522,0.06316106944768353,0.04881504213264188,0.26952021865056,0.12827520682254717,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-8/resnet50_img640x480_20260207_093450/resnet50_vineyard_segmentation_paper-8_unet_image_size_640x480_batch_size_8.pth
resnet50 | 8 | resnet50_img640x480_20260207_093450,resnet50,8,August,6x6,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,6x6,0.3177897575751,0.9436915461499531,2.283038536668102,0.09317621349087689,0.010070808548273793,0.021269966964882276,0.2337814741135231,0.18472968702173978,0.3451961307772678,0.2002390348008972,0.012760577111474205,0.022895243095753616,0.15573415141057861,0.018709575442255596,0.03984195260175909,0.12827520682254717,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-8/resnet50_img640x480_20260207_093450/resnet50_vineyard_segmentation_paper-8_unet_image_size_640x480_batch_size_8.pth
resnet101 | 9 | resnet101_img1014x760_20260207_184319,resnet101,9,March,Full Res,6,vineyard_segmentation_paper-6,August,1014x760,direct,none,0.22412026093184892,0.8951288400364817,23.11491441820945,0.0008761641539130005,0.0,0.00047289825604418333,0.4162446059504883,0.0,0.5519707045307796,0.0008762071406431105,0.0,0.00047311689991067987,0.001744488145127864,0.0,0.0009447990018242842,0.11182031035423279,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-9/resnet101_img1014x760_20260207_184319/resnet101_vineyard_segmentation_paper-9_unet_image_size_1014x760_batch_size_8.pth
resnet101 | 9 | resnet101_img1014x760_20260207_184319,resnet101,9,March,Full Res,14,vineyard_segmentation_paper-14,July,1014x760,direct,none,0.22833483787498904,0.9110301989255682,23.35519027233982,0.001556533894407139,0.0,0.000747091778577949,0.34215921005029193,0.0,0.5512336732261764,0.0015572111869654307,0.0,0.0007474803198780799,0.0030811012159175795,0.0,0.0014910506560011248,0.11182031035423279,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-9/resnet101_img1014x760_20260207_184319/resnet101_vineyard_segmentation_paper-9_unet_image_size_1014x760_batch_size_8.pth
resnet101 | 9 | resnet101_img1014x760_20260207_184319,resnet101,9,March,Full Res,10,vineyard_segmentation_paper-10,March,1014x760,direct,none,0.3103802316293872,0.9502901924745296,23.017273708519074,0.0669283126344806,0.002686657351106838,0.22127825521412056,0.5216997660371326,0.1641524480200101,0.6531201397304984,0.07111639808311342,0.0027548425372671574,0.26202150646776695,0.12322084887860088,0.0053301174124781225,0.3569709218061862,0.11182031035423279,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-9/resnet101_img1014x760_20260207_184319/resnet101_vineyard_segmentation_paper-9_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 9 | resnet18_img1014x760_20260207_034124,resnet18,9,March,Full Res,6,vineyard_segmentation_paper-6,August,1014x760,direct,none,0.22384734911137652,0.8951000374456852,26.123287745125108,0.0,0.0,0.00028728227226960745,0.0,0.0,0.415196866070616,0.0,0.0,0.0002874302812578641,0.0,0.0,0.0005740828747549332,0.11859515123069286,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-9/resnet18_img1014x760_20260207_034124/resnet18_vineyard_segmentation_paper-9_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 9 | resnet18_img1014x760_20260207_034124,resnet18,9,March,Full Res,14,vineyard_segmentation_paper-14,July,1014x760,direct,none,0.22787804956221208,0.9109558897474826,26.44556946680896,0.0,0.0,0.0005515490542894461,0.0,0.0,0.23489983616908552,0.0,0.0,0.0005522419082961995,0.0,0.0,0.001101344929296732,0.11859515123069286,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-9/resnet18_img1014x760_20260207_034124/resnet18_vineyard_segmentation_paper-9_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 9 | resnet18_img1014x760_20260207_034124,resnet18,9,March,Full Res,10,vineyard_segmentation_paper-10,March,1014x760,direct,none,0.2617938805321254,0.9464616492229093,25.348070288355707,0.0027699502434443642,5.456339102017536e-05,0.0979317726548746,0.3496162590707127,0.013842746400885937,0.69060171290045,0.0027833643503280396,5.473733378096308e-05,0.1042870168182841,0.005469297624458984,0.00010904348508793994,0.17435821136881297,0.11859515123069286,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-9/resnet18_img1014x760_20260207_034124/resnet18_vineyard_segmentation_paper-9_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 9 | resnet50_img2028x1520_20260207_100517,resnet50,9,March,Full Res,6,vineyard_segmentation_paper-6,August,2028x1520,direct,none,0.2246684801522713,0.8952532814794011,6.725102786927079,0.0016242034584667776,0.0,0.0017249375337086215,0.6632982464451666,0.0,0.5075962796123232,0.0016244225903376435,0.0,0.0017286369116134507,0.003237678134623018,0.0,0.0034400078609248103,0.10829735174775124,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-9/resnet50_img2028x1520_20260207_100517/resnet50_vineyard_segmentation_paper-9_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 9 | resnet50_img2028x1520_20260207_100517,resnet50,9,March,Full Res,14,vineyard_segmentation_paper-14,July,2028x1520,direct,none,0.22838279197297426,0.9110578215630839,6.768149573936502,0.0010259730655702189,5.756999359821671e-07,0.0014196311596274339,0.6637536637471856,0.006578947368421052,0.5313426783367372,0.0010261680291072843,5.757450140481784e-07,0.0014206457129099515,0.002046556790882389,1.1513892662887041e-06,0.002824953895779393,0.10829735174775124,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-9/resnet50_img2028x1520_20260207_100517/resnet50_vineyard_segmentation_paper-9_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 9 | resnet50_img2028x1520_20260207_100517,resnet50,9,March,Full Res,10,vineyard_segmentation_paper-10,March,2028x1520,direct,none,0.27071606655710095,0.9471513415102104,6.637333367996821,0.01774660856583628,0.00042082360898931413,0.11728032840293337,0.5456947289596599,0.25025647995092604,0.6128647729542817,0.01801058474804162,0.0004212966125082397,0.13102161363054973,0.034567652454105695,0.0008406756238531833,0.20288332471294582,0.10829735174775124,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-9/resnet50_img2028x1520_20260207_100517/resnet50_vineyard_segmentation_paper-9_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 10 | resnet101_img2028x1520_20260207_191644,resnet101,10,March,2x2,6,vineyard_segmentation_paper-6,August,2028x1520,tiled_reconstruct,2x2,0.30465204229835363,0.895445216684463,1.9523106888099526,0.008406531529153443,0.0006571667108322453,0.0031515081541605866,0.32553944125602213,0.046491709660072614,0.3692654976525104,0.008506153954952493,0.0006611980765096279,0.0031646440105552154,0.01626229232751548,0.0012938944071613039,0.0062082689404926224,0.1076407970062324,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-10/resnet101_img2028x1520_20260207_191644/resnet101_vineyard_segmentation_paper-10_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 10 | resnet101_img2028x1520_20260207_191644,resnet101,10,March,2x2,14,vineyard_segmentation_paper-14,July,2028x1520,tiled_reconstruct,2x2,0.3826648215564633,0.9107121740873946,1.9637938628360696,0.004627669043220888,0.0002634242381997027,0.0009693927005029803,0.3405711470386745,0.03127091711374098,0.26251722062189725,0.004701559993826597,0.00026439339236288705,0.0009712939190071513,0.008972222710503222,0.0005226014637768859,0.0019177179466447918,0.1076407970062324,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-10/resnet101_img2028x1520_20260207_191644/resnet101_vineyard_segmentation_paper-10_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 10 | resnet101_img2028x1520_20260207_191644,resnet101,10,March,2x2,10,vineyard_segmentation_paper-10,March,2028x1520,tiled_reconstruct,2x2,0.36656617806532726,0.9501077837900962,1.9509413888654483,0.11368016637964004,0.030152744854791944,0.15752278255469615,0.3752433989820729,0.39035307271795316,0.5282679509970212,0.1456596405537314,0.031854135053330686,0.17801355791980095,0.1842181558605082,0.055397846888733185,0.25175794708250837,0.1076407970062324,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-10/resnet101_img2028x1520_20260207_191644/resnet101_vineyard_segmentation_paper-10_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 10 | resnet18_img1280x960_20260207_045531,resnet18,10,March,2x2,6,vineyard_segmentation_paper-6,August,1280x960,tiled_reconstruct,2x2,0.34786618228841437,0.8953431824059042,8.238650872082893,0.001666166936108994,0.0,0.0029956192113042785,0.11879635730561924,0.0,0.3011217805376698,0.0016696570814131292,0.0,0.003016688252209167,0.003232839313395577,0.0,0.00590050569937669,0.12485989768590246,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-10/resnet18_img1280x960_20260207_045531/resnet18_vineyard_segmentation_paper-10_unet_image_size_1280x960_batch_size_8.pth
resnet18 | 10 | resnet18_img1280x960_20260207_045531,resnet18,10,March,2x2,14,vineyard_segmentation_paper-14,July,1280x960,tiled_reconstruct,2x2,0.4081113793211574,0.9108191573279687,8.105815195709106,0.0006536289952642292,1.0772325223231193e-05,0.0024886446949384153,0.08779514157232308,0.008064516129032258,0.2458445478219821,0.0006560451126665459,1.0772325223231193e-05,0.002494371777152837,0.0012899314895245392,2.1515910175109255e-05,0.004846640134274482,0.12485989768590246,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-10/resnet18_img1280x960_20260207_045531/resnet18_vineyard_segmentation_paper-10_unet_image_size_1280x960_batch_size_8.pth
resnet18 | 10 | resnet18_img1280x960_20260207_045531,resnet18,10,March,2x2,10,vineyard_segmentation_paper-10,March,1280x960,tiled_reconstruct,2x2,0.38347544534568734,0.9507008031821417,7.847526250032931,0.023536616726534797,0.001016143080715518,0.19107563983255366,0.31965016982981187,0.05029604860537219,0.5145931208277771,0.025155155000289444,0.0010570083231401229,0.2229472265335861,0.04290923893964334,0.0020142056912429767,0.2950566897891833,0.12485989768590246,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-10/resnet18_img1280x960_20260207_045531/resnet18_vineyard_segmentation_paper-10_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 10 | resnet50_img2028x1520_20260207_111523,resnet50,10,March,2x2,6,vineyard_segmentation_paper-6,August,2028x1520,tiled_reconstruct,2x2,0.3523278245912228,0.8951753140478786,2.402810289619882,0.00423084086606958,3.090384676251537e-06,0.00045322618357554744,0.24973284302078191,0.026785714285714284,0.1936411050450814,0.004240580930620428,3.090384676251537e-06,0.00045328067305087607,0.008197313632872428,6.179869943569138e-06,0.0008997243992307025,0.10626163493309702,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-10/resnet50_img2028x1520_20260207_111523/resnet50_vineyard_segmentation_paper-10_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 10 | resnet50_img2028x1520_20260207_111523,resnet50,10,March,2x2,14,vineyard_segmentation_paper-14,July,2028x1520,tiled_reconstruct,2x2,0.38946509750137337,0.9105407126000009,2.413400329940557,0.0025523822814558683,0.004822913907216771,2.070580238469958e-05,0.18759298997793175,0.18735340090097122,0.03571428571428572,0.0025532270654918844,0.0050758317517791175,2.070580335562447e-05,0.004889931042979878,0.00937358518471297,4.137873730574832e-05,0.10626163493309702,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-10/resnet50_img2028x1520_20260207_111523/resnet50_vineyard_segmentation_paper-10_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 10 | resnet50_img2028x1520_20260207_111523,resnet50,10,March,2x2,10,vineyard_segmentation_paper-10,March,2028x1520,tiled_reconstruct,2x2,0.36795610489855085,0.9466232698749459,2.377969917768897,0.05859307108538123,0.005735842007625232,0.05911858527010188,0.35785125740972934,0.3628041544630732,0.5699095293367424,0.07165817815404295,0.00577722106882826,0.06226998131308049,0.09927116595414297,0.011114184531641553,0.10594757951754427,0.10626163493309702,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-10/resnet50_img2028x1520_20260207_111523/resnet50_vineyard_segmentation_paper-10_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 11 | resnet101_img640x480_20260208_005424,resnet101,11,March,4x4,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,4x4,0.31772025566885453,0.8952644705791846,3.4423342318590615,0.012973298104091844,0.01129233631938539,0.0012832172616915646,0.3538824784452529,0.1383186576654854,0.35687169884675557,0.013435602347993961,0.011921466254974521,0.0012838061741896043,0.024375815234471968,0.02016829966842577,0.0025483238096944876,0.102939563786744,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-11/resnet101_img640x480_20260208_005424/resnet101_vineyard_segmentation_paper-11_unet_image_size_640x480_batch_size_8.pth
resnet101 | 11 | resnet101_img640x480_20260208_005424,resnet101,11,March,4x4,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,4x4,0.366574569435935,0.9104660757460078,3.4645486083093937,0.005591152076196714,0.0060885165117464364,0.000862534804239008,0.26046337212278337,0.10473951116754575,0.2816311666702924,0.00566336769245521,0.006916076863815216,0.000862710692217432,0.010739278172650088,0.011658459910118067,0.0017112228084509966,0.102939563786744,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-11/resnet101_img640x480_20260208_005424/resnet101_vineyard_segmentation_paper-11_unet_image_size_640x480_batch_size_8.pth
resnet101 | 11 | resnet101_img640x480_20260208_005424,resnet101,11,March,4x4,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,4x4,0.3827754833525309,0.9488148301597189,3.416089227256585,0.11511809204330124,0.10031258698942218,0.12507497015658195,0.3917050420800532,0.30141839897321726,0.5633065423339899,0.1593865276249371,0.13421092226981432,0.1380602582694442,0.18857032147447658,0.17228577126339503,0.20849324793943522,0.102939563786744,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-11/resnet101_img640x480_20260208_005424/resnet101_vineyard_segmentation_paper-11_unet_image_size_640x480_batch_size_8.pth
